-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 11/01/2021 through 03/09/2022 
Location: Latitude  26.5064   Longitude 80.2808 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 130.11 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
PS                      MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/hour) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W/m^2) 
-END HEADER-
YEAR,MO,DY,HR,WD10M,WS10M,PS,PRECTOTCORR,RH2M,QV2M,ALLSKY_SFC_LW_DWN,T2MWET,T2M,T2MDEW,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA,SZA,ALLSKY_SRF_ALB,ALLSKY_SFC_SW_DWN
2022,2,6,18,356.72,0.95,100.2,0.0,70.88,7.26,-999.0,11.88,14.46,9.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,6,19,43.45,1.02,100.27,0.0,74.94,7.26,-999.0,11.4,13.55,9.24,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,6,20,68.31,1.44,100.3,0.0,81.44,7.2,-999.0,10.69,12.23,9.15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,6,21,74.72,1.84,100.3,0.0,86.94,7.2,-999.0,10.1,11.15,9.05,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,6,22,79.32,2.11,100.28,0.0,91.94,7.14,-999.0,9.59,10.23,8.95,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,6,23,85.07,2.27,100.25,0.0,96.31,7.08,-999.0,9.14,9.43,8.86,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,0,92.08,2.37,100.18,0.0,100.0,7.08,-999.0,8.76,8.76,8.76,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,1,100.11,2.4,100.12,0.0,100.0,7.02,-999.0,8.15,8.15,8.15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,2,110.97,2.29,100.1,0.0,100.0,7.02,-999.0,7.73,7.73,7.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,3,128.4,2.11,100.07,0.0,100.0,6.96,-999.0,7.37,7.37,7.37,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,4,152.04,2.15,100.08,0.01,100.0,6.9,-999.0,6.74,6.74,6.74,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,5,172.66,2.32,100.14,0.02,100.0,6.77,-999.0,6.24,6.24,6.24,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,6,187.36,2.32,100.23,0.02,100.0,6.59,-999.0,6.76,6.76,6.76,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,7,197.19,3.17,100.29,0.01,93.69,6.9,-999.0,8.98,9.47,8.48,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,8,196.23,2.57,100.33,0.0,86.81,7.57,-999.0,10.92,11.98,9.85,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,9,186.56,2.46,100.32,0.0,76.19,8.18,-999.0,13.05,15.11,10.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,10,187.18,2.06,100.29,0.0,66.31,8.36,-999.0,14.49,17.62,11.35,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,11,193.34,1.56,100.2,0.0,62.12,8.61,-999.0,15.47,19.13,11.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,12,210.96,1.05,100.08,0.0,58.81,8.73,-999.0,16.13,20.25,12.01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,13,244.65,0.82,99.99,0.0,55.81,8.67,-999.0,16.45,21.0,11.91,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,14,270.5,0.89,99.93,0.0,56.25,8.79,-999.0,16.55,21.03,12.06,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,15,290.06,0.96,99.91,0.0,61.69,9.28,-999.0,16.65,20.4,12.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,16,319.5,0.99,99.91,0.0,70.25,9.58,-999.0,16.08,18.81,13.36,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,17,347.95,1.31,99.94,0.0,68.31,8.24,-999.0,14.02,16.92,11.12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,18,0.0,1.55,99.99,0.0,72.5,8.06,-999.0,13.21,15.64,10.78,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,19,6.16,1.67,100.05,0.0,75.31,7.87,-999.0,12.62,14.76,10.49,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,20,15.8,1.66,100.09,0.0,77.75,7.81,-999.0,12.22,14.11,10.33,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,21,29.16,1.62,100.07,0.0,79.75,7.81,-999.0,11.95,13.65,10.25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,22,42.66,1.63,100.01,0.0,82.06,7.75,-999.0,11.67,13.16,10.18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,7,23,55.62,1.62,99.99,0.0,84.75,7.75,-999.0,11.35,12.6,10.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,0,69.62,1.53,99.92,0.0,87.81,7.69,-999.0,11.02,12.01,10.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,1,89.09,1.48,99.89,0.0,90.44,7.69,-999.0,10.75,11.51,9.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,2,117.1,1.49,99.85,0.0,93.25,7.63,-999.0,10.44,10.98,9.91,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,3,147.4,1.83,99.81,0.0,97.75,7.63,-999.0,9.99,10.17,9.81,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,4,169.22,2.34,99.84,0.0,100.0,7.51,-999.0,8.92,8.92,8.92,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,5,182.66,2.69,99.91,0.0,100.0,7.39,-999.0,8.12,8.12,8.12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,6,190.8,2.75,99.98,0.0,100.0,7.32,-999.0,8.62,8.62,8.62,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,7,195.47,3.78,100.06,0.0,90.44,7.63,-999.0,10.63,11.4,9.86,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,8,195.36,2.63,100.08,0.0,83.94,8.24,-999.0,12.44,13.78,11.11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,9,186.75,2.39,100.12,0.0,74.88,9.16,-999.0,14.9,17.11,12.68,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,10,182.3,2.53,100.07,0.0,65.5,9.58,-999.0,16.68,19.96,13.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,11,185.52,2.11,99.99,0.0,60.81,9.77,-999.0,17.62,21.51,13.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,12,191.61,1.75,99.85,0.0,57.56,9.83,-999.0,18.16,22.51,13.81,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,13,192.99,1.36,99.74,0.0,56.5,9.95,-999.0,18.42,22.94,13.91,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,14,195.66,0.87,99.72,0.0,56.56,9.95,-999.0,18.4,22.91,13.9,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,15,188.13,0.28,99.68,0.0,60.31,10.25,-999.0,18.43,22.41,14.45,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,16,60.07,0.3,99.69,0.0,62.25,10.01,-999.0,17.79,21.5,14.08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,17,53.54,1.3,99.71,0.0,66.88,9.16,-999.0,15.82,18.92,12.72,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,18,58.71,2.12,99.81,0.0,75.94,9.22,-999.0,14.85,16.96,12.74,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,19,65.11,2.64,99.85,0.0,83.0,9.16,-999.0,14.04,15.47,12.61,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,20,72.24,2.95,99.9,0.0,86.88,9.03,-999.0,13.45,14.53,12.37,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,21,78.97,3.1,99.9,0.0,89.44,8.85,-999.0,12.99,13.85,12.12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,22,84.9,3.16,99.9,0.0,91.56,8.79,-999.0,12.62,13.31,11.94,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,8,23,90.42,3.18,99.88,0.0,94.0,8.73,-999.0,12.33,12.82,11.86,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,0,96.5,3.18,99.85,0.0,96.75,8.67,-999.0,12.07,12.33,11.8,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,1,103.22,3.18,99.8,0.0,99.31,8.67,-999.0,11.81,11.87,11.76,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,2,109.07,3.13,99.74,0.0,100.0,8.61,-999.0,11.36,11.36,11.36,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,3,113.96,3.08,99.7,0.0,100.0,8.61,-999.0,10.85,10.85,10.85,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,4,119.1,3.0,99.74,0.02,100.0,8.48,-999.0,10.4,10.4,10.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,5,123.99,2.86,99.77,0.03,100.0,8.24,-999.0,10.0,10.0,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,6,126.93,2.87,99.87,0.02,100.0,8.12,-999.0,10.51,10.51,10.51,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,7,121.03,3.41,99.95,0.01,93.56,8.54,-999.0,12.09,12.62,11.58,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,8,102.65,2.75,100.02,0.0,89.62,9.34,-999.0,13.78,14.63,12.93,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,9,112.15,3.85,100.03,0.0,79.69,10.07,-999.0,15.92,17.68,14.16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,10,120.93,4.68,99.96,0.0,71.25,10.44,-999.0,17.33,19.98,14.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,11,127.67,4.72,99.89,0.02,66.88,10.62,-999.0,18.16,21.31,15.02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,12,136.66,4.56,99.78,0.04,64.5,10.74,-999.0,18.65,22.1,15.2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,13,146.16,4.22,99.71,0.06,63.75,10.86,-999.0,18.87,22.43,15.33,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,14,154.18,3.48,99.66,0.05,65.19,10.99,-999.0,18.83,22.21,15.47,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,15,161.92,2.37,99.65,0.05,70.0,11.35,-999.0,18.79,21.6,15.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,16,169.62,1.52,99.7,0.05,79.06,11.47,-999.0,17.95,19.8,16.11,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,17,167.11,0.95,99.8,0.07,76.38,10.07,-999.0,16.18,18.26,14.09,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,18,147.43,0.33,99.87,0.07,77.75,9.77,-999.0,15.64,17.58,13.69,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,19,40.76,0.3,99.96,0.05,81.5,9.7,-999.0,15.12,16.7,13.55,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,20,15.15,0.78,100.04,0.01,86.44,9.64,-999.0,14.58,15.72,13.46,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,21,8.33,1.24,100.08,0.0,89.94,9.64,-999.0,14.28,15.11,13.45,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,22,358.42,1.7,100.07,0.0,95.19,9.58,-999.0,13.76,14.15,13.37,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,9,23,351.3,2.32,100.06,0.01,100.0,9.46,-999.0,12.69,12.69,12.69,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,0,350.66,2.94,100.06,0.02,100.0,9.09,-999.0,11.71,11.71,11.71,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,1,351.16,3.3,100.05,0.02,100.0,8.48,-999.0,11.07,11.07,11.07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,2,349.52,3.39,100.03,0.01,100.0,7.81,-999.0,10.14,10.14,10.14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,3,347.41,3.15,100.02,0.01,99.19,7.14,-999.0,9.03,9.09,8.97,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,4,344.35,2.75,100.06,0.0,98.62,6.59,-999.0,7.92,8.03,7.82,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,5,340.42,2.47,100.14,0.0,98.5,6.23,-999.0,7.08,7.19,6.97,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,6,335.72,2.45,100.2,0.0,96.06,6.23,-999.0,7.23,7.54,6.93,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,7,328.63,3.05,100.3,0.0,88.38,6.65,-999.0,8.85,9.78,7.93,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,8,311.13,2.13,100.36,0.0,84.62,7.51,-999.0,11.01,12.26,9.75,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,9,325.63,2.73,100.38,0.0,64.94,7.63,-999.0,13.3,16.56,10.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,10,327.04,3.23,100.38,0.0,56.0,7.57,-999.0,14.37,18.82,9.92,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,11,319.23,3.52,100.3,0.0,55.12,7.93,-999.0,15.16,19.76,10.56,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,12,315.0,3.87,100.2,0.0,55.12,8.18,-999.0,15.65,20.27,11.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,13,313.34,4.19,100.13,0.0,55.94,8.36,-999.0,15.81,20.31,11.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,14,313.18,4.34,100.06,0.0,58.0,8.42,-999.0,15.74,19.95,11.52,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,15,311.88,3.86,100.03,0.0,62.81,8.67,-999.0,15.51,19.09,11.94,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,16,307.16,2.47,100.03,0.0,80.38,9.58,-999.0,15.05,16.73,13.37,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,17,299.51,2.79,100.05,0.0,85.0,8.36,-999.0,12.58,13.81,11.33,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,18,291.56,2.81,100.11,0.0,85.06,7.93,-999.0,11.79,13.01,10.56,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,19,282.43,2.83,100.19,0.0,85.5,7.63,-999.0,11.17,12.35,9.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,20,276.6,2.99,100.2,0.0,86.69,7.39,-999.0,10.56,11.64,9.49,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,21,274.83,3.15,100.2,0.0,88.0,7.2,-999.0,10.04,11.0,9.07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,22,275.62,3.27,100.16,0.0,88.69,7.02,-999.0,9.59,10.49,8.69,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,10,23,277.98,3.38,100.13,0.0,89.31,6.84,-999.0,9.19,10.04,8.34,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,0,280.07,3.53,100.09,0.0,89.62,6.71,-999.0,8.86,9.69,8.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,1,279.09,3.71,100.05,0.0,90.12,6.59,-999.0,8.52,9.3,7.74,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,2,276.26,3.73,100.01,0.0,91.31,6.47,-999.0,8.08,8.76,7.41,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,3,272.35,3.61,99.97,0.0,93.25,6.29,-999.0,7.6,8.12,7.07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,4,268.34,3.5,99.98,0.0,96.06,6.23,-999.0,7.15,7.46,6.85,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,5,265.4,3.41,100.02,0.0,99.0,6.1,-999.0,6.76,6.84,6.69,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,6,263.61,3.65,100.11,0.0,96.62,6.16,-999.0,6.98,7.24,6.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,7,261.32,4.35,100.17,0.0,86.56,6.47,-999.0,8.59,9.67,7.52,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,8,252.19,3.19,100.24,0.0,81.12,7.2,-999.0,10.73,12.3,9.16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,9,266.32,3.29,100.28,0.0,66.38,7.63,-999.0,13.12,16.22,10.02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,10,291.32,4.66,100.26,0.0,49.5,6.77,-999.0,13.62,19.03,8.23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,11,293.81,4.72,100.16,0.0,47.81,6.96,-999.0,14.22,19.92,8.52,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,12,293.43,4.79,100.08,0.0,47.81,7.14,-999.0,14.64,20.35,8.93,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,13,292.43,4.79,100.04,0.0,48.81,7.32,-999.0,14.84,20.39,9.29,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,14,292.25,4.79,99.99,0.0,49.81,7.39,-999.0,14.78,20.17,9.38,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,15,293.51,3.94,99.96,0.0,57.69,8.0,-999.0,14.95,19.19,10.72,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,16,295.08,2.56,99.97,0.0,77.81,9.16,-999.0,14.64,16.56,12.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,17,296.36,2.9,100.0,0.0,80.62,7.75,-999.0,11.83,13.45,10.21,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,18,297.91,2.84,100.06,0.0,80.06,7.32,-999.0,11.03,12.69,9.37,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,19,299.83,2.76,100.1,0.0,79.81,7.02,-999.0,10.42,12.1,8.75,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,20,303.02,2.58,100.12,0.0,78.56,6.77,-999.0,9.93,11.72,8.14,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,21,304.18,2.29,100.11,0.0,76.25,6.47,-999.0,9.55,11.55,7.54,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,22,300.38,2.1,100.07,0.0,75.38,6.29,-999.0,9.16,11.24,7.08,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,11,23,293.54,2.05,100.01,0.0,76.31,6.16,-999.0,8.73,10.71,6.75,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,0,285.35,2.15,99.97,0.0,79.19,6.04,-999.0,8.22,9.93,6.51,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,1,276.93,2.33,99.89,0.0,83.12,5.98,-999.0,7.65,9.01,6.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,2,271.46,2.75,99.86,0.0,89.44,5.92,-999.0,6.95,7.78,6.13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,3,270.57,3.15,99.85,0.0,93.94,5.86,-999.0,6.48,6.94,6.01,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,4,272.04,3.29,99.87,0.0,95.69,5.8,-999.0,6.24,6.58,5.91,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,5,273.64,3.32,99.95,0.0,97.19,5.8,-999.0,6.04,6.25,5.83,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,6,274.83,3.34,100.02,0.0,94.19,5.86,-999.0,6.48,6.93,6.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,7,274.1,4.37,100.07,0.0,82.0,6.29,-999.0,8.5,9.97,7.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,8,265.39,3.31,100.16,0.0,77.62,7.02,-999.0,10.62,12.51,8.74,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,9,265.15,3.69,100.2,0.0,67.25,7.81,-999.0,13.35,16.35,10.35,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,10,277.49,4.92,100.19,0.0,53.38,7.45,-999.0,14.48,19.3,9.64,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,11,281.61,4.93,100.09,0.0,51.0,7.63,-999.0,15.15,20.38,9.93,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,12,284.59,4.87,100.03,0.0,50.31,7.81,-999.0,15.59,20.94,10.25,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,13,287.0,4.62,99.95,0.0,50.81,7.93,-999.0,15.83,21.12,10.56,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,14,288.33,4.17,99.92,0.0,51.75,8.06,-999.0,15.83,20.97,10.71,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,15,287.52,3.24,99.89,0.0,58.25,8.54,-999.0,15.87,20.05,11.68,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,16,283.49,2.38,99.85,0.0,75.44,9.46,-999.0,15.38,17.55,13.22,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,17,275.88,2.36,99.88,0.0,70.88,7.57,-999.0,12.46,15.05,9.87,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,18,265.79,2.13,99.95,0.0,66.88,7.02,-999.0,11.73,14.74,8.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,19,254.59,1.97,99.97,0.0,64.81,6.65,-999.0,11.23,14.45,7.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,20,243.89,1.77,99.99,0.0,65.06,6.47,-999.0,10.67,13.87,7.48,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,21,234.06,1.54,99.98,0.0,64.38,6.23,-999.0,10.25,13.51,6.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,22,225.69,1.38,99.93,0.0,65.06,6.1,-999.0,9.8,12.98,6.64,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,12,23,219.46,1.32,99.89,0.0,66.06,5.98,-999.0,9.4,12.45,6.36,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,13,0,215.93,1.33,99.86,0.0,68.31,5.92,-999.0,8.99,11.79,6.2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,13,1,215.75,1.44,99.83,0.0,71.38,5.92,-999.0,8.62,11.08,6.15,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,13,2,223.01,1.59,99.8,0.0,75.56,5.92,-999.0,8.24,10.29,6.19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,13,3,230.85,1.84,99.8,0.0,80.62,5.92,-999.0,7.82,9.4,6.24,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,13,4,234.87,2.16,99.84,0.0,88.31,5.98,-999.0,7.22,8.13,6.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,13,5,236.21,2.42,99.89,0.0,95.56,5.98,-999.0,6.71,7.05,6.37,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,13,6,236.11,2.44,99.96,0.0,96.81,6.16,-999.0,6.94,7.18,6.69,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,13,7,234.5,2.95,100.05,0.0,83.5,6.77,-999.0,9.45,10.8,8.12,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,13,8,224.48,2.42,100.1,0.0,77.81,7.45,-999.0,11.43,13.3,9.55,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,13,9,212.32,2.26,100.12,0.0,68.06,8.06,-999.0,13.73,16.65,10.81,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,13,10,212.87,1.81,100.1,0.0,54.19,7.81,-999.0,15.02,19.75,10.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2022,2,13,11,232.74,1.39,100.02,0.0,50.06,7.87,-999.0,15.78,21.17,10.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
